holiday,temp,clouds_all,weather_main,traffic_volume,hour,Weekday
no,292.28,5,Clear,3834,22,5
no,287.9,40,Clouds,865,4,5
no,275.29,90,Snow,4593,10,3
no,293.7,1,Clear,4071,18,7
no,251.45,1,Clear,3209,21,2
no,294.69,90,Clouds,4989,14,5
no,293.43,40,Mist,1195,7,7
no,287.58,40,Clouds,3242,21,2
no,269.86,90,Mist,632,0,5
no,296.56,40,Clouds,2038,22,6
no,272.94,90,Mist,5646,6,3
no,272.36,90,Mist,3066,13,1
yes,269.09,90,Snow,894,0,5
no,250.22,5,Clear,3988,10,6
no,290.15,90,Clouds,6298,17,2
no,291.02,1,Clear,364,2,5
no,260.23,90,Mist,3557,14,4
no,286.27,36,Rain,1762,23,7
no,289.07,90,Haze,3460,19,3
no,286.28,90,Drizzle,5861,15,3
no,295.02,1,Clear,4836,18,2
no,299.82,1,Clear,4866,11,4
no,305.07,20,Clouds,3235,19,5
no,294.46,1,Clear,2842,23,7
no,274.21,75,Clouds,4860,12,1
no,290.89,24,Thunderstorm,398,3,4
no,292.2,90,Rain,4265,18,1
no,290.35,1,Clear,400,1,1
no,257.33,40,Mist,4432,12,1
no,280.63,20,Clouds,6189,14,5
no,280.99,90,Clouds,5728,15,1
no,270.63,64,Mist,5078,13,3
no,278.66,1,Clear,1725,6,6
no,299.46,40,Clouds,5439,14,7
no,291.48,90,Rain,406,1,3
no,286.22,90,Rain,5009,12,3
no,271.23,64,Clouds,286,2,2
no,295.07,0,Clear,4411,13,2
no,273.89,90,Rain,313,3,5
no,294.48,75,Clouds,4374,15,7
no,255.81,90,Snow,4640,7,1
no,284.27,90,Rain,5083,9,2
no,292.84,90,Mist,1752,21,6
no,278.84,40,Clouds,6557,7,1
no,299.58,75,Thunderstorm,6026,15,3
no,268.93,90,Clouds,2577,5,6
no,288.15,1,Clear,5835,14,4
no,290.83,1,Clear,4518,11,7
no,269.57,90,Mist,5179,9,3
no,267.14,90,Mist,4918,10,2
no,271.41,90,Snow,5886,8,4
no,267.95,90,Clouds,1269,6,7
no,298.64,20,Clouds,4938,13,3
no,288.77,75,Clouds,6274,17,7
no,255.68,1,Clear,2503,5,7
no,277.34,90,Rain,5614,12,5
no,265.58,75,Clouds,3397,19,6
no,275.37,90,Clouds,768,0,6
no,272.15,20,Clouds,4682,11,3
no,296.92,56,Clouds,5964,15,4
no,291.48,90,Rain,4100,9,6
no,294.45,20,Clouds,5306,9,7
no,286.82,92,Mist,1845,23,3
no,300.35,75,Clouds,5581,15,5
no,284.42,90,Clouds,5082,18,4
no,302.76,0,Clear,2787,21,2
no,300.03,40,Clouds,4919,14,3
no,285.86,90,Mist,4286,10,2
no,291.23,1,Clear,530,0,5
no,297.62,1,Clear,510,1,5
no,275.48,90,Mist,980,23,7
no,298.51,40,Rain,3275,20,3
no,283.27,75,Clouds,4301,11,4
no,295.81,75,Clouds,4510,10,5
no,288.61,90,Fog,1510,0,7
no,270.86,90,Mist,889,20,1
no,297.28,88,Rain,5163,12,2
no,300.68,5,Clear,5636,15,5
no,294.58,40,Clouds,4849,13,2
no,288.3,1,Fog,6386,7,7
no,275.46,90,Mist,233,2,2
no,282.85,75,Clouds,4518,10,1
no,287.96,20,Clouds,1095,23,1
no,288.64,90,Drizzle,912,4,3
no,276.8,0,Clear,4661,10,5
no,289.59,100,Rain,1138,23,7
yes,285.87,40,Clouds,1538,0,1
no,269.78,90,Clouds,1346,22,1
no,255.3,1,Clear,5585,6,2
no,284.25,32,Clouds,666,2,3
no,276.79,90,Clouds,4954,18,6
no,279.27,75,Clouds,2783,5,3
no,288.31,1,Clear,727,4,5
no,262.49,1,Clear,643,5,3
no,295.62,40,Clouds,3470,10,7
no,295.2,90,Rain,5015,18,5
no,283.29,75,Clouds,5303,15,1
no,292.96,90,Rain,6454,16,4
no,268.64,90,Clouds,2624,23,4
no,274.87,90,Rain,5532,15,1
no,275.78,20,Clouds,579,2,7
no,278.45,90,Clouds,6326,8,2
no,250.48,5,Clear,3149,12,7
no,296.58,90,Thunderstorm,3,3,7
no,286.54,0,Clear,2431,9,7
no,295.95,5,Clear,3604,19,3
no,280.78,1,Clear,2506,21,6
no,287.15,5,Clear,3141,21,1
no,297.76,90,Clouds,3095,14,4
no,273.73,90,Clouds,6827,7,1
no,278.77,1,Clear,3461,19,5
no,269.48,1,Clear,399,4,6
no,294.44,64,Mist,1520,6,7
no,266.43,90,Snow,3946,15,1
no,264.88,90,Clouds,548,0,4
no,266.01,90,Clouds,300,2,1
no,281.165,12,Clouds,4532,12,7
no,271.09,90,Rain,1755,9,6
no,277.929,32,Clouds,2548,5,5
no,287.27,1,Clear,5464,14,2
no,294.72,0,Clear,436,4,5
no,293.02,40,Clouds,2755,21,7
no,269.29,1,Clear,3509,19,5
no,290.01,90,Clouds,869,4,4
no,269.93,93,Clouds,759,6,3
no,256.27,75,Clouds,418,1,4
no,268.36,1,Haze,4051,11,6
no,294.14,76,Clouds,2230,22,6
no,272.49,90,Mist,582,1,6
no,278.82,1,Clear,5838,17,7
no,293.41,90,Clouds,900,4,4
no,300.72,20,Clouds,6533,17,4
no,254.34,5,Clear,3959,21,5
no,290.66,0,Clear,1926,22,1
no,276.83,20,Clouds,2214,8,6
no,294.94,1,Clear,1271,23,3
no,291.46,1,Clear,4023,14,6
no,290.35,90,Rain,5268,6,3
no,288.01,75,Drizzle,3165,5,4
no,280.58,1,Clear,250,2,3
no,271.38,75,Clouds,723,4,5
no,276.88,90,Rain,3086,19,4
no,270.14,90,Snow,332,1,2
no,290.48,90,Thunderstorm,287,2,3
no,287.75,40,Clouds,4695,18,3
no,289.65,1,Clear,3017,5,4
no,282.099,12,Clouds,6457,7,1
no,298.45,40,Clouds,4458,12,4
no,280.95,40,Clouds,5526,12,1
no,299.92,75,Clouds,2048,7,6
no,295.22,75,Mist,4371,10,4
no,267.35,90,Clouds,6310,7,6
no,251.64,40,Clouds,5676,17,4
no,286.93,92,Thunderstorm,1065,0,5
no,289.58,1,Clear,364,3,4
no,284.73,1,Clear,2568,21,1
no,279.81,90,Rain,2171,21,7
no,295.48,1,Clear,2967,19,7
no,271.78,75,Clouds,4082,15,6
no,264.54,90,Mist,1800,19,7
no,264.68,90,Snow,1555,22,2
no,272.15,1,Mist,5847,6,6
no,281.68,90,Mist,3950,18,7
no,272.3,90,Snow,300,4,6
no,271.45,90,Rain,3869,10,5
no,292.29,1,Mist,1227,4,7
no,295.96,75,Clouds,2608,20,3
no,289.01,1,Clear,337,3,3
no,259.62,40,Clouds,6661,16,4
no,274.32,90,Rain,5651,15,2
no,270.06,64,Rain,4665,9,4
no,253.51,40,Clouds,3134,17,1
no,282.53,90,Clouds,1284,23,6
no,275.65,90,Drizzle,5344,8,5
no,294.04,75,Clouds,3223,20,5
no,283.55,0,Clear,420,0,4
no,271.49,64,Clouds,5375,9,3
no,296.23,90,Mist,4775,11,3
no,278.48,90,Clouds,5741,14,4
no,293.94,90,Rain,1228,23,3
no,299.3,20,Clouds,3588,21,6
no,281.41,90,Drizzle,4735,16,6
no,250.01,1,Clear,4901,8,4
no,297.75,90,Rain,4482,11,2
no,296.02,75,Clouds,1869,0,6
no,265.61,90,Clouds,2779,20,6
no,267.08,75,Clouds,5087,15,2
no,292.22,40,Thunderstorm,537,1,1
no,287.87,40,Clouds,599,0,1
no,282.74,1,Clear,4252,10,1
no,291.75,1,Clear,4982,10,4
no,274.4,90,Rain,4459,13,2
no,302.57,75,Clouds,4675,13,6
no,295.29,90,Rain,5865,17,1
no,270.62,90,Clouds,1562,6,3
no,264.86,64,Clouds,2757,21,5
no,300.21,5,Clear,5876,17,6
no,291.53,1,Clear,277,2,4
no,275.15,1,Clear,330,3,1
no,292.15,1,Clear,5185,18,3
no,294.69,40,Clouds,369,3,1
no,294.94,40,Clouds,4418,18,2
no,299.69,90,Clouds,5289,14,5
no,265.79,90,Snow,5073,13,1
no,293.15,75,Mist,3091,20,1
no,295.38,75,Clouds,3959,17,7
no,287.76,90,Clouds,2880,19,1
no,298.19,0,Rain,5863,14,5
no,283.34,1,Clear,1430,22,3
no,299.08,90,Clouds,3717,15,7
no,289.32,1,Clear,424,3,4
no,293.09,40,Drizzle,3477,19,6
no,268.5,64,Mist,4211,10,3
no,299.29,75,Clouds,3461,19,3
no,270.52,1,Clear,4860,11,2
no,282.231,32,Clouds,4525,18,6
no,297.88,75,Clouds,2588,10,1
no,287.93,1,Clear,5917,8,1
no,262.88,90,Mist,5383,8,6
no,292.344,92,Clouds,4341,13,1
no,260.55,90,Clouds,2695,21,4
no,285.48,1,Clear,352,3,5
no,284.86,1,Clear,6387,8,1
no,290.42,1,Clear,5036,9,5
no,280.091,0,Clear,5668,6,5
no,299.45,40,Clouds,6352,16,4
no,264.36,1,Clear,640,0,5
no,297.9,1,Clear,3064,21,5
no,291.62,75,Clouds,4519,18,5
no,273.42,1,Clear,353,3,4
no,278.35,90,Mist,4736,10,5
no,274.28,90,Mist,3331,17,6
no,264.04,90,Snow,314,1,1
no,294.48,40,Clouds,4958,10,5
no,289.37,92,Rain,1814,7,6
no,263.92,64,Clouds,6051,8,2
no,293.66,90,Thunderstorm,387,2,5
no,255.07,5,Snow,5343,9,1
no,290.16,1,Clear,372,2,4
no,283.09,90,Rain,836,4,4
no,273.69,75,Clouds,4425,11,6
no,284.68,90,Clouds,862,4,1
no,292.01,1,Fog,6313,7,6
no,263.48,1,Clear,6321,17,5
no,289.93,0,Clear,1238,23,1
no,290.75,90,Drizzle,861,4,1
no,276.01,5,Clear,3169,12,4
no,295.68,68,Thunderstorm,796,4,5
no,296.48,20,Clouds,2932,19,2
no,285.95,75,Rain,2423,22,3
no,271.41,90,Mist,3403,10,7
no,287.01,92,Clouds,3631,20,3
no,274.35,5,Clear,5273,14,2
no,271.9,90,Clouds,4899,14,3
no,251.82,1,Clear,5320,9,2
no,285.6,1,Clear,303,1,2
no,285.97,1,Clear,1213,23,3
no,275.55,90,Rain,245,2,4
no,247.29,5,Clear,1681,8,6
no,280.48,90,Clouds,3392,19,3
no,299.84,40,Clouds,4703,10,7
no,291.62,1,Mist,382,1,4
no,279.02,75,Clouds,5602,12,5
no,278.08,90,Fog,4398,10,2
no,293.03,0,Clear,3270,20,4
no,286.03,1,Mist,388,4,6
no,298.55,75,Clouds,4916,12,3
no,274.48,90,Clouds,3155,21,3
no,290.83,90,Clouds,4621,10,3
no,291.22,1,Clear,2116,8,7
no,291.29,1,Thunderstorm,958,1,6
no,298.04,1,Clear,5654,15,1
no,293.53,92,Clouds,1019,23,3
no,278.72,20,Clouds,4663,18,5
no,291.37,40,Rain,804,1,6
no,279.57,90,Haze,5298,14,3
no,273.68,90,Snow,5783,15,2
no,253.46,1,Clear,1887,22,4
no,251.35,1,Clear,2349,22,6
no,300.13,24,Clouds,5486,18,5
no,276.62,90,Drizzle,3021,20,4
no,282.02,100,Rain,3815,10,6
no,284.77,90,Rain,6488,17,4
no,279.9,1,Clear,323,3,6
no,271.73,90,Snow,2351,10,6
no,297.17,56,Clouds,4338,14,1
no,282.99,1,Mist,901,4,3
no,294.05,1,Clear,351,2,4
no,266.49,1,Haze,3441,12,6
no,294.02,5,Clear,2904,21,2
no,285.55,1,Mist,5180,6,6
no,300.27,90,Clouds,3933,14,3
no,258.08,1,Clear,561,4,6
no,273.34,90,Clouds,7016,7,2
no,294.49,20,Thunderstorm,4499,10,7
no,287.3,1,Drizzle,629,5,7
no,292.82,1,Clear,1287,23,1
no,260.84,90,Snow,5141,16,4
no,288.78,0,Clear,5657,7,3
no,256.46,1,Snow,323,3,1
no,261.38,90,Snow,3524,11,4
no,282.52,20,Clouds,5661,6,5
no,291.3,90,Thunderstorm,3071,19,1
no,273.11,90,Rain,5329,17,2
no,284.72,1,Clear,3057,19,3
no,292.85,88,Mist,3882,17,7
no,292.28,12,Clouds,2049,22,7
no,259.3,64,Mist,4822,6,6
no,292.02,75,Clouds,5332,12,2
no,272.58,90,Clouds,385,3,3
no,288.82,90,Drizzle,6844,16,3
no,280.4,1,Clear,2570,5,5
no,292.01,1,Clear,1511,0,4
no,289.54,92,Rain,5093,13,1
no,276.793,64,Clouds,288,2,4
no,299.65,1,Clear,5980,15,2
no,276.08,1,Clear,260,2,2
no,285.22,40,Clouds,6352,16,5
no,274.02,90,Snow,867,4,3
no,271.22,59,Clouds,4840,10,5
no,288.13,75,Clouds,3104,9,5
no,302.4,1,Clear,4723,15,6
no,283.52,90,Mist,6071,17,6
no,272.38,90,Clouds,263,1,1
no,294.02,1,Clear,3728,19,4
no,275.65,90,Mist,5214,14,3
no,265.36,90,Mist,4688,12,3
no,272.21,90,Clouds,5230,18,4
no,289.57,90,Mist,6216,17,3
no,292.83,90,Thunderstorm,4143,18,6
no,294.02,90,Mist,297,2,2
no,292.01,1,Mist,6313,7,6
no,294.92,90,Rain,6013,8,3
no,290.32,1,Clear,2288,22,7
no,299.84,0,Clear,3494,18,6
no,273.62,5,Clear,2477,20,7
no,265.0,40,Clouds,3406,10,7
no,263.8,1,Clear,3137,19,2
no,299.68,40,Clouds,5032,13,5
no,268.73,90,Mist,4638,10,5
no,277.01,90,Clouds,2726,20,3
no,274.38,90,Drizzle,721,4,7
no,271.87,90,Snow,1525,22,1
no,289.1,1,Clear,2100,22,3
no,278.44,90,Clouds,4105,15,3
no,270.15,90,Mist,979,23,7
no,294.67,75,Clouds,2056,21,6
no,271.13,90,Snow,366,4,6
no,294.71,1,Clear,855,4,3
no,303.02,0,Clear,5219,15,3
no,286.54,92,Clouds,2956,5,5
no,259.1,90,Clouds,5964,17,1
no,283.88,90,Drizzle,5341,15,6
no,260.72,90,Clouds,5832,7,1
no,263.66,75,Clouds,4551,13,7
no,297.24,1,Rain,4531,18,4
no,279.82,1,Clear,605,1,7
no,282.74,98,Clear,5242,6,2
no,272.77,75,Clouds,1570,22,7
no,250.14,1,Clear,351,1,2
no,275.87,90,Rain,6249,13,6
no,256.15,75,Clouds,3339,10,1
no,294.2,0,Clear,2801,8,6
no,301.14,20,Clouds,5319,12,5
no,266.15,1,Clear,6612,7,3
no,271.48,98,Clouds,2603,20,7
no,293.1,20,Clouds,2096,23,6
no,298.98,0,Clear,6119,15,4
no,281.48,20,Clouds,5821,17,3
no,285.79,75,Rain,417,1,4
no,299.83,1,Clear,6122,17,5
no,262.0,90,Mist,6121,7,2
no,281.25,99,Rain,6793,7,3
no,286.84,90,Clouds,1147,23,3
no,288.43,75,Clouds,1132,23,7
no,295.95,90,Clouds,4830,11,3
no,280.14,40,Clouds,5136,14,6
no,278.77,20,Mist,443,2,5
no,290.43,90,Clouds,4488,15,7
no,288.54,1,Clear,304,4,4
no,253.95,90,Snow,386,3,1
no,295.51,1,Clear,1786,22,2
no,264.77,1,Clear,683,2,7
no,290.57,90,Clouds,4689,18,3
no,259.02,64,Snow,477,2,7
no,272.35,90,Clouds,219,2,2
no,268.06,1,Clear,679,4,5
no,293.65,0,Rain,5524,6,3
no,294.21,0,Rain,626,0,6
no,280.02,75,Clouds,5403,9,4
no,282.24,20,Rain,6526,7,6
no,287.61,90,Mist,4506,10,2
no,272.65,90,Mist,5361,13,7
no,294.98,1,Clear,2037,22,2
no,296.3,1,Clear,2246,23,6
no,272.75,90,Snow,4513,10,3
no,271.37,90,Clouds,5712,17,7
no,289.52,1,Clear,796,5,6
no,295.22,90,Rain,1817,7,7
no,268.31,90,Snow,329,3,7
no,291.64,75,Clouds,593,2,4
no,274.67,64,Mist,5297,9,5
no,272.72,90,Clouds,5315,14,4
no,271.54,1,Clear,5577,6,3
no,258.9,98,Clouds,1656,20,6
no,275.88,1,Clear,4538,14,6
no,288.45,40,Rain,1434,22,1
no,276.18,1,Clear,755,4,2
no,290.3,36,Clouds,301,2,2
no,289.19,0,Clear,441,3,5
no,293.55,90,Mist,5349,8,1
no,285.35,90,Rain,3064,19,3
no,289.89,1,Clear,3674,19,3
no,275.88,90,Clouds,5182,18,3
no,283.88,75,Clouds,253,2,2
no,265.08,5,Clear,3316,20,4
no,258.15,1,Clear,1166,6,6
no,285.75,90,Rain,5641,8,1
no,287.8,0,Clear,3954,10,1
no,273.51,90,Clouds,315,1,2
no,286.12,90,Rain,5429,14,1
no,276.32,90,Clouds,396,3,6
no,297.75,75,Clouds,3348,11,7
no,287.9,1,Clear,5827,17,2
no,297.5,90,Thunderstorm,5414,13,1
no,292.8,40,Clouds,5612,6,1
no,279.09,1,Clear,682,2,7
no,260.95,5,Clear,2819,9,6
no,275.87,90,Rain,4760,16,5
no,284.84,5,Clear,5612,8,1
no,252.51,1,Clear,601,1,6
no,272.95,40,Clouds,476,2,6
no,298.12,1,Haze,2471,21,2
no,293.171,0,Clear,628,0,4
no,297.9,75,Clouds,5312,13,4
no,268.13,90,Clouds,3949,13,7
no,303.84,32,Clouds,3920,19,7
no,295.17,1,Rain,626,0,2
no,296.94,1,Clear,865,4,5
no,276.055,68,Clouds,580,0,5
no,276.35,90,Clouds,725,1,6
no,286.46,1,Clear,5880,6,1
no,269.66,5,Clear,1953,7,2
no,282.26,72,Rain,739,4,1
no,296.91,90,Rain,3153,18,1
no,260.99,5,Clear,978,7,4
no,250.77,1,Clear,925,0,1
no,275.72,90,Mist,3704,9,6
no,281.9,40,Mist,992,23,4
no,278.45,1,Clear,5866,15,4
no,296.51,1,Clear,4472,17,6
no,289.93,1,Clear,395,3,7
no,277.81,40,Clouds,3886,11,7
no,292.85,88,Rain,3882,17,7
no,292.33,40,Clouds,5599,15,6
no,274.28,90,Fog,4686,15,2
no,295.09,90,Mist,2373,20,6
no,308.95,40,Clouds,3812,15,1
no,297.43,1,Rain,5775,17,4
no,263.48,90,Snow,2388,20,2
no,276.68,90,Drizzle,2352,20,7
no,292.03,90,Drizzle,809,4,7
no,296.57,1,Clear,5672,14,4
no,276.54,90,Rain,999,23,3
no,287.73,5,Clear,6367,16,2
no,265.55,90,Clouds,4902,10,3
no,290.55,40,Thunderstorm,871,4,5
no,288.97,0,Clear,1895,8,7
no,275.75,90,Rain,3245,21,4
no,293.2,1,Clear,2759,20,4
no,289.47,92,Thunderstorm,386,3,6
no,274.52,90,Mist,825,1,7
no,283.7,68,Mist,4683,10,6
no,257.53,90,Clouds,6393,16,5
no,292.92,75,Rain,3224,19,2
no,269.87,64,Mist,2107,21,1
no,276.95,90,Thunderstorm,6686,16,5
no,303.02,20,Clouds,3922,18,3
no,259.42,75,Clouds,4525,11,3
no,264.84,90,Clouds,529,5,7
no,255.99,1,Clear,1589,21,2
no,269.86,5,Clear,3080,19,3
no,303.55,1,Clear,2465,23,5
no,292.09,90,Clouds,492,3,4
no,270.26,90,Snow,2919,22,6
no,300.54,75,Clouds,1660,23,7
no,288.02,1,Fog,5944,6,3
no,281.66,1,Clear,2125,21,5
no,279.87,90,Haze,922,1,7
no,278.88,1,Fog,668,0,7
no,297.12,1,Clear,4784,13,7
no,294.15,90,Rain,902,4,3
no,272.34,1,Clear,2754,20,4
no,282.15,90,Mist,5138,12,4
no,252.83,1,Clear,1172,23,4
no,274.75,90,Snow,685,0,5
no,292.02,1,Clear,1789,0,6
no,266.86,90,Mist,4694,8,1
no,292.87,75,Clouds,4835,12,1
no,275.65,1,Clear,3482,19,6
no,279.08,90,Clouds,5178,14,1
no,295.37,90,Mist,5705,7,4
no,272.08,90,Mist,3002,14,4
no,283.41,40,Clouds,2754,18,4
no,273.17,90,Haze,4273,10,2
no,281.72,90,Clouds,1583,22,7
no,284.5,1,Clear,5033,13,1
no,286.75,90,Rain,4771,13,2
no,279.46,1,Clear,380,5,4
no,287.09,90,Drizzle,5777,15,6
no,263.9,1,Clear,4083,21,5
no,288.99,1,Clear,1427,6,4
no,274.97,1,Clear,6545,16,1
no,275.34,90,Mist,3932,18,6
no,274.04,64,Mist,4795,17,2
no,296.55,75,Clouds,5162,12,3
no,272.21,90,Snow,2541,22,5
no,274.67,90,Mist,682,1,7
no,282.61,40,Mist,583,0,7
no,286.87,1,Clear,1018,6,4
no,277.31,90,Drizzle,2101,22,7
no,299.04,32,Clouds,6400,17,3
no,273.08,1,Mist,516,5,7
no,299.82,1,Clear,5314,11,7
no,283.29,40,Rain,407,3,3
no,282.07,90,Fog,639,5,3
no,277.57,90,Mist,365,1,4
no,276.22,90,Clouds,3996,19,6
no,292.57,90,Clouds,4948,10,4
no,298.87,75,Clouds,2664,18,6
no,282.73,1,Clear,2815,21,4
no,295.62,40,Clouds,6519,16,4
no,295.99,1,Clear,5245,14,1
no,281.97,75,Clouds,4832,18,4
no,279.62,20,Clouds,1003,0,6
no,273.68,90,Clouds,690,5,5
no,303.16,20,Clouds,5733,14,5
no,273.37,90,Snow,6160,16,5
no,278.95,20,Clouds,248,2,3
no,298.5,40,Clouds,4394,14,6
no,285.63,90,Clouds,878,4,2
no,296.73,75,Rain,4211,14,3
no,274.9,90,Rain,5065,14,3
no,275.94,40,Clouds,5145,18,6
no,270.15,20,Clouds,2836,19,3
no,289.3,92,Mist,1175,23,7
no,257.16,1,Clear,325,2,1
no,274.15,90,Clouds,3185,21,7
no,271.75,20,Clouds,5811,8,5
no,291.88,90,Clouds,688,0,2
no,272.95,90,Drizzle,716,0,3
no,270.01,90,Snow,353,3,7
no,284.22,40,Drizzle,4647,10,3
no,289.16,90,Thunderstorm,2651,8,6
no,281.38,1,Clear,329,4,7
no,300.81,20,Clouds,5483,15,1
no,289.29,90,Clouds,6053,17,7
no,258.12,75,Clouds,3310,8,5
no,301.89,40,Clouds,4542,18,4
no,257.02,1,Clear,5174,14,4
no,271.72,90,Mist,4496,10,1
no,278.22,1,Mist,3610,11,7
no,267.91,90,Snow,6850,7,3
no,275.95,90,Mist,2711,5,1
no,285.75,90,Clouds,687,5,7
no,270.59,90,Clouds,475,3,3
no,274.79,90,Rain,486,3,4
no,285.36,75,Clouds,4477,10,3
no,293.94,1,Clear,2271,23,1
no,288.15,75,Drizzle,393,1,4
no,262.67,90,Mist,979,23,7
no,253.88,32,Clouds,742,4,2
no,267.87,1,Clear,2785,5,3
no,273.16,1,Clear,1203,6,6
no,274.21,90,Clouds,5300,9,5
no,276.82,90,Snow,469,5,4
no,281.18,56,Rain,5181,9,2
no,271.28,1,Clear,4371,11,1
no,255.0,1,Snow,4309,11,6
no,273.34,90,Clouds,2822,19,6
no,273.79,90,Clouds,4626,10,3
no,292.76,75,Clouds,3330,9,6
no,302.17,48,Clouds,5992,17,3
no,264.14,20,Clouds,3358,8,7
no,295.74,12,Rain,3658,19,4
no,275.88,40,Mist,829,1,6
no,263.62,1,Haze,2702,20,3
no,252.02,1,Clear,1461,7,2
no,280.26,90,Mist,331,3,7
no,288.66,1,Clear,534,5,7
no,294.35,90,Rain,6765,16,2
no,277.46,75,Mist,5325,9,2
no,279.553,12,Clouds,2518,20,6
no,272.69,90,Clouds,774,5,6
no,282.537,92,Rain,3713,18,6
no,289.42,1,Clear,5011,9,5
no,287.81,40,Clouds,6825,16,3
no,275.02,90,Mist,4147,14,2
no,295.83,1,Clear,6021,15,2
no,291.55,90,Mist,4740,13,6
no,258.42,40,Clouds,2298,20,1
no,274.46,1,Haze,5948,15,2
no,271.56,1,Clear,4025,17,7
no,291.21,20,Mist,5716,8,3
no,297.49,75,Clouds,3826,16,6
no,274.47,90,Fog,347,3,3
no,293.86,90,Clouds,4500,10,7
no,276.42,90,Haze,4912,13,3
no,290.93,90,Haze,368,3,4
no,270.58,90,Snow,992,23,6
no,277.2,64,Clouds,2288,22,3
no,270.56,64,Mist,5722,8,7
no,295.09,75,Clouds,5832,7,7
no,258.65,1,Clear,5515,6,4
no,291.41,75,Clouds,4736,10,5
no,276.42,1,Clear,6076,6,3
no,294.97,1,Clear,1688,22,5
no,277.23,40,Drizzle,4783,18,3
no,269.53,75,Haze,4744,13,6
no,275.03,90,Mist,2300,9,7
no,288.51,75,Clouds,6658,16,2
no,295.52,1,Clear,476,3,7
no,286.53,90,Rain,1656,22,2
no,284.95,1,Clear,1425,0,7
no,247.15,1,Clear,209,2,2
no,258.09,1,Clear,4444,12,6
no,291.31,1,Clear,5826,6,3
no,258.35,1,Clear,5500,15,3
no,284.15,90,Rain,4458,11,2
no,298.15,1,Clear,4135,15,1
no,293.25,36,Clouds,366,3,2
no,273.74,90,Mist,6438,16,5
no,296.39,20,Clouds,5947,15,4
no,292.28,48,Clouds,5046,12,2
no,283.29,90,Rain,5236,9,2
no,272.16,90,Mist,4389,16,6
no,277.95,90,Clouds,4659,14,7
no,301.36,1,Clear,5771,15,4
no,289.75,1,Mist,715,0,3
no,275.24,75,Rain,736,0,5
no,259.02,64,Snow,733,6,7
no,289.88,92,Rain,6791,7,6
no,291.82,76,Rain,380,1,4
no,289.67,75,Clouds,2178,8,7
no,292.61,1,Clear,3285,9,1
no,282.08,75,Rain,6813,16,4
no,293.53,75,Clouds,3578,19,5
no,280.56,46,Clear,537,0,1
no,265.95,75,Clouds,2652,19,2
no,261.23,1,Clear,5932,17,3
no,252.14,40,Clouds,2475,20,4
no,259.41,90,Clouds,4561,13,7
no,287.81,90,Mist,4839,9,3
no,277.16,90,Rain,344,3,7
no,278.08,75,Clouds,2487,21,1
no,283.44,90,Mist,3469,21,2
no,260.93,90,Clouds,3801,18,5
no,294.23,90,Clouds,5412,9,5
no,261.22,1,Clear,426,5,4
no,268.15,1,Mist,887,4,3
no,268.78,20,Clouds,2883,21,2
no,299.16,1,Clear,2666,23,5
no,262.43,40,Clouds,1320,6,5
no,275.5,90,Clouds,5030,13,3
no,278.58,90,Clouds,1058,23,7
no,280.02,90,Mist,304,1,1
no,280.88,1,Clear,3636,10,2
no,277.81,90,Drizzle,3421,19,2
no,269.2,64,Clouds,5101,15,1
no,277.09,1,Mist,1200,6,3
no,287.46,1,Mist,5732,8,5
no,291.48,90,Drizzle,3032,20,4
no,272.114,92,Clouds,863,4,1
no,301.32,1,Clear,4393,18,1
no,268.62,1,Mist,207,2,1
no,266.22,1,Clear,3936,18,5
no,250.9,1,Clear,731,0,4
no,295.08,1,Clear,4383,16,3
no,271.71,90,Rain,1474,23,2
no,267.61,1,Clear,3097,22,7
no,272.79,1,Clear,658,2,7
no,291.22,75,Rain,6584,7,1
no,276.276,24,Clouds,4329,10,6
no,293.137,56,Clouds,2051,23,6
no,301.51,40,Clouds,3790,11,7
no,293.24,0,Clear,4681,9,3
no,286.0,40,Clouds,6630,16,3
no,279.48,90,Drizzle,4119,12,7
no,296.53,1,Rain,920,23,1
no,280.35,1,Clear,1620,22,3
no,295.4,75,Clouds,848,4,1
no,289.81,40,Rain,5355,7,3
no,274.56,90,Clouds,6178,17,3
no,298.66,40,Clouds,4489,18,1
no,294.74,1,Rain,1273,0,5
no,295.8,90,Clouds,376,1,1
no,300.75,75,Clouds,5559,15,2
no,272.77,1,Clear,5477,11,3
no,299.78,1,Clear,4284,12,1
no,274.08,90,Clouds,1093,23,3
no,297.52,75,Clouds,4934,14,2
no,277.23,40,Rain,4783,18,3
no,295.88,12,Clouds,4342,16,5
no,300.31,68,Rain,436,3,6
no,292.11,75,Rain,5349,14,3
no,299.15,1,Clear,5616,13,5
no,275.44,90,Mist,3547,14,7
no,255.61,90,Snow,5568,7,2
no,290.61,1,Clear,808,6,6
no,296.84,64,Clouds,3640,19,4
no,266.06,64,Clouds,4302,11,6
no,263.4,90,Clouds,820,4,2
no,284.15,90,Rain,4558,11,1
no,289.69,40,Clouds,2498,22,4
no,266.29,0,Clear,4933,12,4
no,278.25,90,Fog,467,5,7
no,297.55,12,Clouds,6261,17,2
no,270.08,90,Snow,6303,17,1
no,295.46,40,Clouds,3479,19,4
no,278.84,20,Clouds,5982,15,3
no,293.69,1,Rain,357,1,2
no,258.39,1,Clear,1278,6,6
no,297.47,1,Clear,5896,15,5
no,271.34,90,Snow,4347,18,3
